Fecha,Habitat ,Integra,Prima,Profuturo,Comparativo,Promedios AFPs
2016-10-31 00:00:00,-0.004921007169369163,-0.021799576834848566,-0.03524614926523517,0.00761265071243078,0.3070694658216362,-0.013591988326767224
2016-11-30 00:00:00,-0.02053527063976235,-0.03415386288667188,-0.04843101226111268,0.002542463572147158,0.337804729040061,-0.02513833729647927
2016-12-30 00:00:00,0.006942493718709697,-0.004965324635158752,-0.025439294259641643,0.02678423913037098,0.35907630762302145,0.0008147477240524614
2017-01-31 00:00:00,0.017713052376786553,0.0017627446735295482,-0.021050998017028033,0.03298247656959341,0.37799038764637505,0.00782925667535253
2017-02-28 00:00:00,0.03676450149078181,0.012815869273490543,-0.012785954695099355,0.04087795073676692,0.4219480077968243,0.019384453694337445
2017-03-31 00:00:00,0.04929350939236965,0.02990141412289926,-0.0008576727672943152,0.0569662844035248,0.42203953228168056,0.03377963056779884
2017-04-28 00:00:00,0.057553097858942914,0.040010959721535455,0.01084442035428168,0.06493056824305787,0.43473832033509097,0.04327938539810888
2017-05-31 00:00:00,0.07930724726437499,0.05316430075367018,0.0244971796854081,0.08440222997615421,0.45172494775727134,0.06027152779533124
2017-06-28 00:00:00,0.08441049308595816,0.060585015535022047,0.034159284435866244,0.0929388850514441,0.46697502233709254,0.06794470010695419
2017-07-31 00:00:00,0.101791472550403,0.07840123435903346,0.05115958582580982,0.10594880093262704,0.48161579959215683,0.08423087432838999
2017-08-31 00:00:00,0.10942240094089817,0.08368751662233942,0.0548017455198726,0.11393060373291197,0.4866410667928738,0.09035990932628357
2017-09-29 00:00:00,0.1443965238690461,0.12479036435936441,0.09330660641486199,0.15062374137173773,0.5076790333935421,0.12814342051778244
2017-10-31 00:00:00,0.19205590523119032,0.17617588132320394,0.13511117685185337,0.1938653299155444,0.5351517993463741,0.17412206277563458
2017-11-30 00:00:00,0.1951504657765335,0.1736538095932203,0.130041917421424,0.1904501665887186,0.5709687871623863,0.1721448452993632
2017-12-29 00:00:00,0.19379730007697438,0.17251733788354828,0.13066467494717182,0.19126386525768346,0.5864077796171665,0.17188102035546554
2018-01-31 00:00:00,0.2508518380294489,0.21868359371239898,0.17760631472971666,0.24660557189368792,0.6530566716137483,0.22320581929999506
2018-02-28 00:00:00,0.21090692029043967,0.17436632679847186,0.13657671078382028,0.20071051906543325,0.6002728675546061,0.18045095223902596
2018-03-28 00:00:00,0.19553312063109662,0.16316644939237923,0.1238640418243917,0.19215762550095628,0.5493688067523177,0.1685026631974127
2018-04-30 00:00:00,0.20736852692770213,0.18608230278453886,0.14412925278258681,0.21639258343676637,0.5683898414234565,0.18829638046266406
2018-05-31 00:00:00,0.1885561741847852,0.1668583426224428,0.11837314418709033,0.20401344847837,0.599672973322708,0.16927236739962148
2018-06-28 00:00:00,0.15911773884451685,0.1316453620291671,0.08723901005592727,0.17125847552478746,0.6039199498793675,0.1371673277039337
2018-07-31 00:00:00,0.18154153339928825,0.16610128132869617,0.12380615603351997,0.20670384126290253,0.6522262124029903,0.1693596089446987
2018-08-29 00:00:00,0.16721621858619629,0.14884766282932316,0.10646362589644909,0.1888316264862253,0.700303023988252,0.15267642462197367
2018-09-28 00:00:00,0.1566748699965983,0.13404777041175153,0.09743751992475236,0.17396740018642154,0.6995150979523928,0.14037896565893226
2018-10-31 00:00:00,0.0696020757803093,0.062419861524518394,0.026665289004176973,0.09816405018011731,0.6019684906517011,0.0641329915529184
2018-11-30 00:00:00,0.0840898948813611,0.08784715788275244,0.04690206267848884,0.12298306883638066,0.6268911469671123,0.08535676967066641
2018-12-31 00:00:00,0.04390595974996292,0.047903606700548274,0.010568998430109167,0.08545467978903765,0.5173990683403813,0.0468940034076773
2019-01-31 00:00:00,0.11060144478199896,0.10237605809939243,0.06581308553483223,0.13885932623550845,0.6161048125141471,0.10429562346510868
2019-02-28 00:00:00,0.13766729035461767,0.12380542948159134,0.08619516121698734,0.16272681467069372,0.6563136546293455,0.12745929427957547
2019-03-29 00:00:00,0.14697240177688253,0.133493664242335,0.0921155910291398,0.17402020227269555,0.6859627934853978,0.13650203784936166
2019-04-30 00:00:00,0.17485728084333085,0.1451302684932576,0.10080833413647516,0.1929744967416105,0.7389967938555648,0.15327687612697977
2019-05-31 00:00:00,0.12192443815557286,0.09262496730835834,0.04334466905669565,0.14342584993183327,0.6554899445341207,0.10021539113359679
2019-06-28 00:00:00,0.1717752444688707,0.1366808785038942,0.08569458992094137,0.1887525995744257,0.7499206866694745,0.1455680531259811
2019-07-31 00:00:00,0.16482087116704935,0.12663965350335227,0.07782979733092588,0.17789509847820084,0.7702800021975051,0.13664594466141472
2019-08-28 00:00:00,0.11107600421348218,0.07239755857184571,0.02190902527334848,0.12645505852851868,0.7379128880235681,0.08285994930779339
2019-09-30 00:00:00,0.14002599897001367,0.09662196236062459,0.04464432494817161,0.14824339023003352,0.7789612724094268,0.10726087004616941
2019-10-30 00:00:00,0.17041872367041178,0.1286896524631438,0.0686259926973547,0.18017753781224388,0.8121914278143427,0.13682696716808596
2019-11-29 00:00:00,0.16254445712895094,0.1199075778010188,0.052741434129367715,0.17202892994663066,0.8604629981980227,0.12666384721549595
2019-12-31 00:00:00,0.21282138391710337,0.16567694263869037,0.09916410755716498,0.21788252218508597,0.9019994476650313,0.17369858640329938
2020-01-31 00:00:00,0.1958345388566003,0.14006903211680122,0.07228356305233574,0.19934183324380905,0.9075336890040908,0.1517153185408518
2020-02-28 00:00:00,0.12331502867141841,0.07146295737918829,0.0022553357928314366,0.12440968184016121,0.7911968823994509,0.08026220133802436
2020-03-31 00:00:00,-0.03105369075057207,-0.07595288970311909,-0.14298447587174634,-0.012874322939642191,0.608896760993451,-0.0656809341210419
2020-04-30 00:00:00,0.012436239398333493,-0.05565801365510348,-0.12244265391207976,0.011869178413923098,0.7765435073358529,-0.03843676459128523
2020-05-29 00:00:00,0.048948732141537166,-0.046067747946502924,-0.10752373813255856,0.03718220759103397,0.8451831743550076,-0.016872446632511418
2020-06-30 00:00:00,0.08598866683148021,-0.01757037414093432,-0.08698122338990244,0.0632772808111346,0.8722716154603194,0.011146808444473577
2020-07-31 00:00:00,0.12171065723898566,0.006846943342628364,-0.062227237415350745,0.08928971910292605,0.9639288552967757,0.03884807186960648
2020-08-31 00:00:00,0.13884603041895494,0.026587084887451873,-0.052056487277255314,0.11098233896387644,1.0687339222012495,0.05601767615984432
2020-09-30 00:00:00,0.12118337767534748,0.010703448640760893,-0.0671232187905193,0.09931547399487584,1.0046559258987928,0.04096072464010583
2020-10-30 00:00:00,0.10382693719469249,-0.00672637119813968,-0.08161263006698105,0.08340060793268522,0.9607772354768118,0.02467662139156135
2020-11-30 00:00:00,0.20479332562700936,0.07908257726359658,-0.00442311348758706,0.17390976337620678,1.134521690671976,0.11321710257036777
2020-12-31 00:00:00,0.2602503904887805,0.12305924852419703,0.03174342084681747,0.22351987133875206,1.196390802834392,0.15947545366395594
2021-01-29 00:00:00,0.3024922312577423,0.14924684439647962,0.06301119593792337,0.25454032358611633,1.1734027042636428,0.1921212089528338
2021-02-26 00:00:00,0.3550886677551288,0.1997331406657108,0.09903821410423586,0.3135204586146083,1.2133563691931197,0.24159486509500272
2021-03-31 00:00:00,0.29279198230152703,0.15178627194532313,0.05701564379695889,0.26899348607782136,1.286844384284688,0.19244730013337935
2021-04-30 00:00:00,0.26001507537660506,0.12594965085087084,0.024321564936083062,0.23811019481044382,1.3851036728088801,0.16192941828260565
2021-05-31 00:00:00,0.2765079861860462,0.18263439297663298,0.062193711563594434,0.2898695358812562,1.3966365298719845,0.20259553425727744
2021-06-30 00:00:00,0.2287680491388584,0.141515281823547,0.03222206067807143,0.24067785504730232,1.4416289778792262,0.16063033704664637
2021-07-30 00:00:00,0.1650708457659169,0.08197267929816743,-0.016164889354832845,0.17850422695107881,1.4927515028990306,0.10223548916265501
2021-08-31 00:00:00,0.15638293839473416,0.08827982445481153,-0.02133437294810403,0.18219983607747903,1.549043565408157,0.10127340235255461
2021-09-30 00:00:00,0.162175921421716,0.09617587231470592,-0.014252641760306939,0.20054923671058522,1.44722503770645,0.11104452010083593
2021-10-29 00:00:00,0.24822833858346316,0.18947069662231075,0.07768269608986578,0.3097255719745775,1.5825278832630931,0.2060718751419403
2021-11-30 00:00:00,0.23655716284568484,0.18902505717428686,0.06629228301548684,0.3007147039241058,1.5651962309087821,0.1979503625783725
2021-12-31 00:00:00,0.25918649961455786,0.20486697479286775,0.08226921967334944,0.3277294027994946,1.6561471060519786,0.21829532752733233
2022-01-31 00:00:00,0.3322308064682249,0.262033696864314,0.13990601827646865,0.400852907097206,1.5312676297682923,0.28347172091511613
2022-02-28 00:00:00,0.38297331743407437,0.30178306415840317,0.17414519641096593,0.4291404666405443,1.4636072282704014,0.3216840004592312
2022-03-31 00:00:00,0.44909736105994846,0.3420470055097118,0.19386869743325774,0.4637979169710922,1.5218047846794223,0.36183052744752536
2022-04-29 00:00:00,0.369189997760762,0.26360379935149614,0.12366357975297126,0.3709504191859363,1.3234598228139953,0.28156538755157884
2022-05-31 00:00:00,0.3223832010780725,0.2100315190781712,0.08616256003510236,0.300403950261801,1.3292727949159016,0.2295096986315176
2022-06-30 00:00:00,0.19229429752035565,0.12217690537874648,0.006912420852674961,0.1957836084238087,1.1664581496846052,0.1291592864533878
2022-07-27 00:00:00,0.19062063150387987,0.1258407944707347,0.009640303632905356,0.20087098743440812,1.2817626717318418,0.13160811505750653
2022-08-31 00:00:00,0.20366546265315355,0.11983354583202632,-0.001084861221641642,0.2014160854121072,1.2425361010686955,0.13082150597455486
2022-09-30 00:00:00,0.1595049456222084,0.08657150207961761,-0.03247412296237118,0.16382517747996483,1.0562443931105037,0.0942550220338017
2022-10-31 00:00:00,0.21227845469513884,0.10757922045882551,-0.019222997931446995,0.188710521434863,1.182988271750402,0.12220602345254927
2022-11-30 00:00:00,0.27833359673306224,0.16596171609723886,0.03429295269106469,0.2553860062490927,1.2948994657798125,0.1833053085888337
2022-12-30 00:00:00,0.24965394725621448,0.14587590887151158,0.017722399926441534,0.23659920796675316,1.1832101066756455,0.16229508654656472
2023-01-31 00:00:00,0.2947293071205628,0.16551938314724257,0.04503161343616169,0.27730609937675177,1.305787313162028,0.1954449106117756
2023-02-28 00:00:00,0.2523125170634184,0.13662083210323384,0.028840612481288552,0.24327234006759046,1.2452130907087495,0.1650894553442765
2023-03-31 00:00:00,0.2727941944789405,0.14854866691882762,0.019254593503334583,0.250232643719388,1.3218190306193973,0.17252709350029832
2023-04-28 00:00:00,0.2787230935182585,0.1538870960708656,0.043489527704541064,0.25986232140697574,1.3522485890912082,0.18379782866080868
2023-05-31 00:00:00,0.2538813031688436,0.1377096402593403,0.0250222712922632,0.24069332854082792,1.353611248596211,0.16415309337972295
2023-06-30 00:00:00,0.30392877207575797,0.14316176712294482,0.04964032130727447,0.2792740994875411,1.471947261798554,0.19379570205288826
2023-07-31 00:00:00,0.3559826223216138,0.17736171310241344,0.0802408028391226,0.3254407744880816,1.534563929690389,0.23450899716691148
2023-08-31 00:00:00,0.3220832722442042,0.1572915771354968,0.05762751638617725,0.297705345522447,1.4963195192084386,0.20845601508015515
2023-09-29 00:00:00,0.27261540951929053,0.12715964100154986,0.032881220821606494,0.2643853632258881,1.386601716118852,0.17407449716209433
2023-10-31 00:00:00,0.23200808842136356,0.09018967120326726,0.0020864053898161927,0.22575348435941334,1.335687739661744,0.13735857068590412
2023-11-30 00:00:00,0.29389485935197657,0.1266653572153149,0.030707472380461898,0.2699335704601853,1.5258967288850385,0.18010645343298376
2023-12-29 00:00:00,0.37516020736963007,0.18845714081446308,0.08574000672355697,0.3484600607999002,1.6347489946885236,0.24919126903579558
2024-01-31 00:00:00,0.3652551170268421,0.18765996938054075,0.08431620388873928,0.34990576393906925,1.6653486127007806,0.24652411131624996
2024-02-29 00:00:00,0.409011863476215,0.2291089961818531,0.1227538023482162,0.4006521418519611,1.7665661499353917,0.29007643853515513
2024-03-29 00:00:00,0.41742919722702787,0.24190611857037747,0.13289721832408574,0.4175645973438833,1.841655123952902,0.3021312045502127
2024-04-30 00:00:00,0.3809403108141338,0.1890807197032105,0.10333738119591507,0.38460610479630275,1.7335665247607714,0.2642113629006043
2024-05-31 00:00:00,0.43185753781496383,0.2043318682564812,0.13043612076513877,0.4270523669026942,1.851049659523201,0.2981014948101425
2024-06-28 00:00:00,0.39998746859688605,0.17293669312339044,0.10555497788285129,0.39046603468742935,1.934214838065928,0.2669498905334977
2024-07-31 00:00:00,0.417196731779494,0.19543799908147186,0.12005786325505396,0.40337592468020556,1.9744154098915732,0.2837124837681436
2024-08-30 00:00:00,0.3759251210758543,0.16253243725968947,0.048861717755227296,0.35600808964886577,2.036254626491786,0.2355785044542194
2024-09-30 00:00:00,0.41719677210111117,0.1908186970108856,0.07075516229620171,0.3822579934214907,2.092863821878254,0.264971646573792
2024-10-31 00:00:00,0.4122705334638337,0.18260772900053301,0.05536608113733643,0.3650143732972271,2.0526521336293087,0.2535394136554017
2024-11-29 00:00:00,0.40960945251723846,0.17515967780567587,0.06111669526718111,0.3519239757916346,2.202548653811109,0.2491794437496353
2024-12-31 00:00:00,0.40232309554591894,0.1650815174443918,0.043695500685270394,0.3342245149413019,2.1274173600204644,0.2360701990510869
2025-01-31 00:00:00,0.4227830879995682,0.17753850623812806,0.042205091422754526,0.34636867502806123,2.1952573998169447,0.2469503980472414
2025-02-28 00:00:00,0.40673924825319263,0.15840115740048266,0.02666282218876903,0.3366986237267995,2.174468815906426,0.23186694647277484
2024-03-31 00:00:00,0.4098986725912448,0.1565673175459712,0.01752121765494441,0.34657283062858313,2.030179932717882,0.23238059028951713
2025-04-30 00:00:00,0.405542519977943,0.13371119586304347,0.002369982184027508,0.3445762922398976,2.0092747428202675,0.22130024943155957
2025-05-30 00:00:00,0.45862386687809864,0.16398339585262378,0.03157247015525,0.39632806435876855,2.154433675611409,0.26233362802824906
2025-06-30 00:00:00,0.5373184546582486,0.22441586354622078,0.07920454306418145,0.45859871998226853,2.2906881393349527,0.32452371809976377
